,CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay,IsUK,allCountry,ConfirmedRecovered
45962,United Kingdom,GBR,,,NAT_TOTAL,20200418,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,121437.0,18047.0,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0,True,True,8834
45963,United Kingdom,GBR,,,NAT_TOTAL,20200419,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,125289.0,18479.0,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0,True,True,9280
45964,United Kingdom,GBR,,,NAT_TOTAL,20200420,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,1550000000.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,130147.0,19049.0,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0,True,True,9918
45965,United Kingdom,GBR,,,NAT_TOTAL,20200421,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,134907.0,20273.0,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0,True,True,10601
45966,United Kingdom,GBR,,,NAT_TOTAL,20200422,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,140397.0,21120.0,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0,True,True,11313
45967,United Kingdom,GBR,,,NAT_TOTAL,20200423,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,145540.0,21802.0,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0,True,True,12037
45968,United Kingdom,GBR,,,NAT_TOTAL,20200424,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,150513.0,22812.0,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0,True,True,12811
45969,United Kingdom,GBR,,,NAT_TOTAL,20200425,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,154261.0,23627.0,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0,True,True,13589
45970,United Kingdom,GBR,,,NAT_TOTAL,20200426,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,157729.0,23991.0,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0,True,True,14396
45971,United Kingdom,GBR,,,NAT_TOTAL,20200427,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,3.0,1.0,,162431.0,24311.0,79.63,79.63,80.95,80.95,65.62,65.62,60.71,60.71,100.0,100.0,True,True,15209
45972,United Kingdom,GBR,,,NAT_TOTAL,20200428,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,167152.0,25280.0,79.63,79.63,80.95,80.95,66.41,66.41,61.61,61.61,100.0,100.0,True,True,16066
45973,United Kingdom,GBR,,,NAT_TOTAL,20200429,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,172587.0,26049.0,79.63,79.63,80.95,80.95,66.41,66.41,61.61,61.61,100.0,100.0,True,True,16925
45974,United Kingdom,GBR,,,NAT_TOTAL,20200430,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,177543.0,26683.0,79.63,79.63,80.95,80.95,66.41,66.41,61.61,61.61,100.0,100.0,True,True,17817
45975,United Kingdom,GBR,,,NAT_TOTAL,20200501,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,182270.0,27381.0,79.63,79.63,80.95,80.95,66.41,66.41,61.61,61.61,100.0,100.0,True,True,18713
45976,United Kingdom,GBR,,,NAT_TOTAL,20200502,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,185491.0,27965.0,79.63,79.63,80.95,80.95,66.41,66.41,61.61,61.61,100.0,100.0,True,True,19614
45977,United Kingdom,GBR,,,NAT_TOTAL,20200503,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,188465.0,28218.0,79.63,79.63,80.95,80.95,66.41,66.41,61.61,61.61,100.0,100.0,True,True,20524
45978,United Kingdom,GBR,,,NAT_TOTAL,20200504,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,191843.0,28490.0,79.63,79.63,80.95,80.95,66.41,66.41,61.61,61.61,100.0,100.0,True,True,21450
45979,United Kingdom,GBR,,,NAT_TOTAL,20200505,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,195527.0,29216.0,79.63,79.63,80.95,80.95,66.41,66.41,61.61,61.61,100.0,100.0,True,True,22384
45980,United Kingdom,GBR,,,NAT_TOTAL,20200506,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,199358.0,29863.0,79.63,79.63,80.95,80.95,66.41,66.41,61.61,61.61,100.0,100.0,True,True,23354
45981,United Kingdom,GBR,,,NAT_TOTAL,20200507,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,203125.0,30321.0,79.63,79.63,80.95,80.95,66.41,66.41,61.61,61.61,100.0,100.0,True,True,24351
45982,United Kingdom,GBR,,,NAT_TOTAL,20200508,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,206174.0,30900.0,79.63,79.63,80.95,80.95,66.41,66.41,61.61,61.61,100.0,100.0,True,True,25352
45983,United Kingdom,GBR,,,NAT_TOTAL,20200509,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,208324.0,31175.0,79.63,79.63,80.95,80.95,66.41,66.41,61.61,61.61,100.0,100.0,True,True,26354
45984,United Kingdom,GBR,,,NAT_TOTAL,20200510,3.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,210645.0,31392.0,79.63,79.63,80.95,80.95,66.41,66.41,61.61,61.61,100.0,100.0,True,True,27369
45985,United Kingdom,GBR,,,NAT_TOTAL,20200511,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,214228.0,31579.0,77.78,77.78,77.38,77.38,65.36,65.36,60.42,60.42,100.0,100.0,True,True,28392
45986,United Kingdom,GBR,,,NAT_TOTAL,20200512,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,217617.0,32193.0,77.78,77.78,77.38,77.38,65.36,65.36,60.42,60.42,100.0,100.0,True,True,29424
45987,United Kingdom,GBR,,,NAT_TOTAL,20200513,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,220915.0,32640.0,71.3,71.3,72.62,72.62,61.72,61.72,56.25,56.25,100.0,100.0,True,True,30467
45988,United Kingdom,GBR,,,NAT_TOTAL,20200514,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,223524.0,32992.0,71.3,71.3,72.62,72.62,61.72,61.72,56.25,56.25,100.0,100.0,True,True,31514
45989,United Kingdom,GBR,,,NAT_TOTAL,20200515,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,226041.0,33342.0,71.3,71.3,72.62,72.62,61.72,61.72,56.25,56.25,100.0,100.0,True,True,32572
45990,United Kingdom,GBR,,,NAT_TOTAL,20200516,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,228106.0,33753.0,71.3,71.3,72.62,72.62,61.72,61.72,56.25,56.25,100.0,100.0,True,True,33630
45991,United Kingdom,GBR,,,NAT_TOTAL,20200517,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,229932.0,33820.0,71.3,71.3,72.62,72.62,61.72,61.72,56.25,56.25,100.0,100.0,True,True,34720
45992,United Kingdom,GBR,,,NAT_TOTAL,20200518,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,232506.0,33966.0,71.3,71.3,72.62,72.62,63.8,63.8,58.63,58.63,100.0,100.0,True,True,35819
45993,United Kingdom,GBR,,,NAT_TOTAL,20200519,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,235547.0,34466.0,71.3,71.3,72.62,72.62,63.8,63.8,58.63,58.63,100.0,100.0,True,True,36935
45994,United Kingdom,GBR,,,NAT_TOTAL,20200520,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,24500000.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,238253.0,34794.0,71.3,71.3,72.62,72.62,63.8,63.8,58.63,58.63,100.0,100.0,True,True,38069
45995,United Kingdom,GBR,,,NAT_TOTAL,20200521,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,240795.0,35067.0,71.3,71.3,72.62,72.62,63.8,63.8,58.63,58.63,100.0,100.0,True,True,39211
45996,United Kingdom,GBR,,,NAT_TOTAL,20200522,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,242825.0,35358.0,71.3,71.3,72.62,72.62,63.8,63.8,58.63,58.63,100.0,100.0,True,True,40360
45997,United Kingdom,GBR,,,NAT_TOTAL,20200523,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,244332.0,35578.0,71.3,71.3,72.62,72.62,63.8,63.8,58.63,58.63,100.0,100.0,True,True,41511
45998,United Kingdom,GBR,,,NAT_TOTAL,20200524,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,245680.0,35957.0,71.3,71.3,72.62,72.62,63.8,63.8,58.63,58.63,100.0,100.0,True,True,42672
45999,United Kingdom,GBR,,,NAT_TOTAL,20200525,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,247287.0,36061.0,71.3,71.3,72.62,72.62,63.8,63.8,58.63,58.63,100.0,100.0,True,True,43833
46000,United Kingdom,GBR,,,NAT_TOTAL,20200526,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,248937.0,36192.0,71.3,71.3,72.62,72.62,63.8,63.8,58.63,58.63,100.0,100.0,True,True,44999
46001,United Kingdom,GBR,,,NAT_TOTAL,20200527,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,250739.0,36614.0,71.3,71.3,72.62,72.62,66.93,66.93,62.2,62.2,100.0,100.0,True,True,46166
46002,United Kingdom,GBR,,,NAT_TOTAL,20200528,3.0,1.0,3.0,0.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,252473.0,36957.0,71.3,71.3,72.62,72.62,66.93,66.93,62.2,62.2,100.0,100.0,True,True,47338
46003,United Kingdom,GBR,,,NAT_TOTAL,20200529,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,253977.0,37231.0,69.44,69.44,72.62,72.62,65.89,65.89,61.01,61.01,100.0,100.0,True,True,48525
46004,United Kingdom,GBR,,,NAT_TOTAL,20200530,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,255076.0,37385.0,69.44,69.44,72.62,72.62,65.89,65.89,61.01,61.01,100.0,100.0,True,True,49715
46005,United Kingdom,GBR,,,NAT_TOTAL,20200531,3.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,256145.0,37445.0,69.44,69.44,72.62,72.62,65.89,65.89,61.01,61.01,100.0,100.0,True,True,50936
46006,United Kingdom,GBR,,,NAT_TOTAL,20200601,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,257579.0,37531.0,67.59,67.59,69.05,69.05,67.97,67.97,63.39,63.39,100.0,100.0,True,True,52160
46007,United Kingdom,GBR,,,NAT_TOTAL,20200602,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,259046.0,37780.0,67.59,67.59,69.05,69.05,67.97,67.97,63.39,63.39,100.0,100.0,True,True,53372
46008,United Kingdom,GBR,,,NAT_TOTAL,20200603,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,260388.0,38034.0,67.59,67.59,69.05,69.05,67.97,67.97,63.39,63.39,100.0,100.0,True,True,54591
46009,United Kingdom,GBR,,,NAT_TOTAL,20200604,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,261622.0,38164.0,67.59,67.59,69.05,69.05,67.97,67.97,63.39,63.39,100.0,100.0,True,True,55819
46010,United Kingdom,GBR,,,NAT_TOTAL,20200605,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,262727.0,38422.0,67.59,67.59,69.05,69.05,67.97,67.97,63.39,63.39,100.0,100.0,True,True,57049
46011,United Kingdom,GBR,,,NAT_TOTAL,20200606,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,263518.0,38565.0,67.59,67.59,69.05,69.05,67.97,67.97,63.39,63.39,100.0,100.0,True,True,58288
46012,United Kingdom,GBR,,,NAT_TOTAL,20200607,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,264235.0,38619.0,67.59,67.59,69.05,69.05,67.97,67.97,63.39,63.39,100.0,100.0,True,True,59543
46013,United Kingdom,GBR,,,NAT_TOTAL,20200608,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,265321.0,38666.0,73.15,73.15,76.19,76.19,71.09,71.09,66.96,66.96,100.0,100.0,True,True,60800
46014,United Kingdom,GBR,,,NAT_TOTAL,20200609,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,266474.0,38861.0,73.15,73.15,76.19,76.19,71.09,71.09,66.96,66.96,100.0,100.0,True,True,62069
46015,United Kingdom,GBR,,,NAT_TOTAL,20200610,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,267656.0,39025.0,73.15,73.15,76.19,76.19,71.09,71.09,66.96,66.96,100.0,100.0,True,True,63347
46016,United Kingdom,GBR,,,NAT_TOTAL,20200611,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,268657.0,39101.0,73.15,73.15,76.19,76.19,71.09,71.09,66.96,66.96,100.0,100.0,True,True,64629
46017,United Kingdom,GBR,,,NAT_TOTAL,20200612,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,269710.0,39232.0,73.15,73.15,76.19,76.19,71.09,71.09,66.96,66.96,100.0,100.0,True,True,65912
46018,United Kingdom,GBR,,,NAT_TOTAL,20200613,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,270597.0,39339.0,73.15,73.15,76.19,76.19,71.09,71.09,66.96,66.96,100.0,100.0,True,True,67195
46019,United Kingdom,GBR,,,NAT_TOTAL,20200614,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,271404.0,39366.0,73.15,73.15,76.19,76.19,71.09,71.09,66.96,66.96,100.0,100.0,True,True,68479
46020,United Kingdom,GBR,,,NAT_TOTAL,20200615,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,272430.0,39395.0,71.3,71.3,76.19,76.19,70.05,70.05,65.77,65.77,100.0,100.0,True,True,69772
46021,United Kingdom,GBR,,,NAT_TOTAL,20200616,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,273507.0,39515.0,71.3,71.3,76.19,76.19,70.05,70.05,65.77,65.77,100.0,100.0,True,True,71076
46022,United Kingdom,GBR,,,NAT_TOTAL,20200617,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,274504.0,39625.0,71.3,71.3,76.19,76.19,70.05,70.05,65.77,65.77,100.0,100.0,True,True,72389
46023,United Kingdom,GBR,,,NAT_TOTAL,20200618,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,275524.0,39692.0,71.3,71.3,76.19,76.19,70.05,70.05,65.77,65.77,100.0,100.0,True,True,73708
46024,United Kingdom,GBR,,,NAT_TOTAL,20200619,3.0,0.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,,3.0,1.0,,276504.0,39776.0,71.3,71.3,76.19,76.19,70.05,70.05,65.77,65.77,100.0,100.0,True,True,75027
